id,title,desc,authors,categories,averageRating,maturityRating,publishedDate,pageCount
dv0yEAAAQBAJ,Sài Gòn Chở Cơm Đi Ăn Phở,"Với một dân tộc mà cái ăn ám ảnh đến mức đi vào… lời ăn tiếng nói, thì dễ hiểu, bàn ăn không chỉ để dọn lên đó món ăn, mà còn là nơi phóng chiếu lịch sử, văn hóa, tâm tính cộng đồng và nhiều thứ khác. Viết về cái ăn của người Việt khó vô cùng. Khó là bởi sành ăn thôi chưa đủ, hiểu biết và ham mê kê cứu sách vở thôi chưa ổn, giàu ký ức về chuyện ăn uống thôi cũng chưa xong… mà phải nhập cuộc vào “cõi ăn” với một tâm thế tự do, cái tự do của người làm chủ thứ “cú pháp ăn uống” để một mặt không rơi vào cái bẫy phàm tạp, không đi lạc vào địa hạt nữ công gia chánh, càng không cao đạo, thiêng hóa mọi thứ theo kiểu “chủ nghĩa lưỡi dân tộc”. Trước đây, các ông Vũ Bằng, Võ Phiến, Nguyễn Tuân, Sơn Nam… bằng những cách khác nhau, đã từng hướng văn chương đến miền thao thức với cái ăn, cách ăn của người Việt. Nhiều áng văn vẫn còn sống mãi với thời gian dù “đối tượng phản ánh” đã tam sao thất bổn qua biết bao bể dâu thế cuộc. Biết bao dâu bể đã xảy ra trên bàn ăn của dân ta! Không cố tình dệt nên những áng văn hoa mỹ về chuyện ăn uống, Ngữ Yên, thậm chí làm ngược lại, “anti” cái sự kiểu cách vẽ vời để mong muốn chạm trực tiếp đến cái ăn cho được đúng như nó là, đúng như là nó – tự do, phóng khoáng, xả láng hài hước nhưng đau đáu, thâm trầm. Cách ăn “không son phấn” đó mang lại cho chúng ta nguồn dữ liệu thực, thực từ ngôn ngữ trên bàn ăn (cách dùng từ lóng, giễu nhại, bóng gió,…) đến câu chuyện sau cái ngon, cái chưa ngon là nỗi đời, sự đời mang tính phổ quát mà cũng rất đỗi riêng tây. Chuyện ăn trong cõi ta bà của xứ Sài Gòn như cách tác giả cuốn sách này chọn kể hóa ra cũng một nẻo thong dong đi vào đời sống, gom nhặt biết bao ân tình! Dĩ nhiên, không tránh khỏi chuyện có những món ăn, cách ăn, giá cả nguyên liệu không còn ứng với tâm thế, nhận thức, không cập nhật với thời điểm độc giả cầm cuốn sách này. Nhưng có hề chi. Xin hãy đọc những dòng nắn nót về thịt chó hay dồi trường trong một tâm thế tiếp nhận bình tĩnh như đọc một đoạn ghi chép dân tộc học. Biết bao kiến thức y thực cũng vậy, có thể cách luận giải không phù hợp với ngày nay, nhưng xin hãy tiếp cận để biết thêm rằng, chưa xa, mới một, hai thập niên trước thôi, lối tư duy ấy đã từng chi phối trên nhiều bàn ăn của người Việt. Với cách nhìn đó, bạn sẽ thấy từng bài viết trong cuốn sách này là từng mảnh sử rời rạc. Một ngày nào đó chúng sẽ vô cùng hữu ích cho những dự án có tham vọng lớn hơn của bạn về ẩm thực. Sau khi đi qua 280 trang sách với 64 lần dừng chân ở các tiêu đề từng bài, quay trở lại với nhan đề của hai bài đầu sách: Bếp lửa sinh thành và Tô canh khế, thả sách xuống ngực, đầu thong thả chợt nhớ về những món ngon đồng quê thời tuổi thơ, những miền đất mình đi qua, con cá lóc nướng rạ đặt trên đọt lá chuối ở bờ đìa. Và rất nhiều những khuôn mặt người mà mình từng gặp, từng ngồi cùng mâm mà lâu nay đã mờ khuất trong trí nhớ… Với văn phong hóm hỉnh, đôi khi bông phèng, người viết dẫn độc giả từ quán thịt chó ""xôm tụ"" ở hẻm nhỏ trên đường Cống Quỳnh đến gánh hàng rong trên vỉa hè, quán phở trên đường Nguyễn Văn Đậu, Cách Mạng Tháng Tám, Phạm Văn Hai. Cuốn sách nhỏ vừa mang chút niềm tự hào của một người chuyên ăn hàng rong: Sài Gòn món gì cũng có, món ngon miền nào cũng hội tụ về đây; nhưng cũng phảng phất chút buồn khi trong thời đại công nghiệp, văn hóa ẩm thực Việt Nam có chút phôi phai, rồi ăn cái ngon mà nơm nớp lo hóa chất, lo ngộ độc thực phẩm.",Ngữ Yên,Fiction,,NOT_MATURE,,280
yjY8EAAAQBAJ,"Sài Gòn, Ồ Bỗng Ngon Ghê","Phàm con người ta, trong khi ăn thường lộ ra nhiều thứ. Với Trần Công Khanh, cái ăn của anh rốt cuộc làm phát lộ ra anh là người ham… những chuyện xung quanh chuyện ăn. Nhờ vậy mà những chuyến dung dăng đi vào cuộc rong chơi ẩm thực của anh cũng tựa như hành trình khám phá đề tài cho trang báo. Nói tựa như, vì trong cái chuyện ăn để viết - viết để ăn ấy, bảo dễ thì cũng dễ xuôi lọt, còn bảo khó chắc cũng khó đến nghẹn ngào. Đọc chuyện anh ăn, thấy chính niềm yêu thích những thứ “bàng môn tả dạo” nằm bên ngoài mực thước tư duy ăn uống theo các “nhà ẩm thực” dã mang lại cho anh “cảm giác ngon” kỳ đặc hơn người. Cũng từ một chuyện nước mắm, nhưng cái khác nhau giữa Phú Quốc, Phan Thiết, Bình Định,… đâu chỉ là kết quả của cái lưỡi nếm trải. Mà đâu đó trong hành trình chưng cất từ cá đến mắm, có quan niệm gió mùa thời tiết, có cảm nhận nắng mưa gắt nhạt, có nghệ thuật dùng liều lượng và chất lượng muối biển thế nào… đều không ai giống ai. Những “cái khác” ấy không phải cái lưỡi sành ăn nào cũng chạm tới được. Trong hành trình ăn rong, cái lưỡi của Công Khanh nhiều khi đến sau bước chân phóng sự và đôi tay ghi nhanh, nên cái ngon trong ẩm thực của anh gom gói nhiều chất vị lắm. Đó là chưa kể, cái sự ăn rong của anh thường khởi phát từ những ưu tư về thời quá vãng, nên miếng ngon của ngày hôm nay còn dắt díu cả những mối dây liên hệ từ thuở nảo nào trong tàng thư hay qua lời nhân chứng kể – mà lắm khi đấy chính là lý giải thuyết phục cho việc sinh ra, trường tồn lẫn biến thiên của các món ăn trong từng cộng đồng cư dân. Ấy gọi là trong khi đọc chuyện anh ăn, người ta còn ăn chuyện anh đọc nữa vậy. Nhà báo Lam Điền",Ngữ Yên,Fiction,,NOT_MATURE,,224
Wh0xEAAAQBAJ,Sài Gòn Kỳ Án,"Hài hước, chân thật, Sài Gòn Kỳ Án của Phạm Gia Trang, cái tên mới toanh trong lĩnh vức văn học lôi cuốn người xem ngay từ những trang đầu tiên. Chứa trong đó, là câu chuyện của một người trẻ nhập cư, tìm kiếm cơ hội khẳng định bản thân ở Sài Gòn. Lạ lùng là, câu chuyện ấy, mang đầy tính phiêu lưu, kỳ ảo. Có thể ví von, Phạm Gia Trang là một Châu Tinh Trì trong văn học. Bởi, cây bút trẻ này có thừa độ “tửng” để kể cho độc giả nghe một câu chuyện lý thú bằng những câu chữ khoáng đạt, tự do nhưng không kém phần sâu sắc. Đó là hành trình của một cậu bé sinh trưởng ở vùng sâu, vùng xa, đến Sài Gòn với ước mơ thoát nghèo, thoát những cơ cực thường nhật của những người nông dân được mùa, mất giá và ngược lại. Đón chân cậu nhóc ấy, có ngay một cú lừa to, có những đêm co ro ở trạm xe bus, có những ngày bán sức kiếm cơm và cô đơn trong căn phòng trọ nhỏ húm nơi xóm nghèo... Đây là hiện thực mà rất nhiều người, cả trẻ và những người không còn trẻ nữa đã trải qua, trước khi có những bước chân vững vàng hơn ở các đô thị lớn. Do vậy, đâu đó trong cuốn sách, người đọc có thể bắt gặp chính mình của ngày hôm qua hay những ngày đang sống. Để rồi, thắp lên hy vọng cho những ngày tiếp theo. Một đề tài cũ nhưng Sài Gòn Kỳ Án có những góc nhìn rất mới. Tác giả không mang đến người đọc một kỳ án theo nghĩa trinh thám, khám phá mà là hành trình của những giấc mơ đậm chất phiêu lưu. “Sài Gòn xa hoa giống như giấc mơ của nhiều người. Cuộc đời mỗi con người là tập hợp của những “sự việc xảy đến với họ” và mỗi người đều phải đi tìm lời giải cho những điều đó.”, Phạm Gia Trang nói vậy. Anh gọi, chuỗi ngày mà mỗi người đang sống là một chuyến hành trình thú vị, ai thừa háo hức, thừa sáng tạo thì càng gặt được nhiều niềm vui sống. Hành trình khẳng định bản thân mà Phạm Gia Trang nói đến thừa khốc liệt để những người trẻ phải nhiều lần rơi nước mắt. Nhưng, độc giả sẽ không bị lây lan những cảm xúc tiêu cực. Thay vào đó, là những nụ cười “bá đạo”. Chuyện tình bạn, tình yêu hay những va vấp trong đời sống trog Sài Gòn Kỳ An được hóa giải bằng những bông đùa, khiến cái lẽ ra đắng đót, u ám vẫn thường thấy trên nhiều trang viết của các tác giả trẻ khác trở nên nhẹ tênh, phóng khoáng, quá chừng hào sảng!",Phạm Gia Trang,Fiction,,NOT_MATURE,,256
_oVkAAAAMAAJ,Đường về Sài Gòn,,Nam Hà,"Vietnam War, 1961-1975",,NOT_MATURE,2005,654
8mTcDwAAQBAJ,Anh có thích Sài Gòn không,"Nhớ Lam Yên, nhớ Hà Nội, cả hai luồng ký ức cứ cuốn vào nhau, xoay vần suy nghĩ của anh như sóng biển trong lòng. Hà Nội của anh có đủ bốn mùa khác biệt, mùa xuân có mưa phùn, đào thắm, có cái lạnh nhẹ nhàng mơn man nhựa sống mới, mùa hạ cháy rực phượng đỏ, chói chang muồng hoàng yến, tím ngắt bằng lăng, mùa thu nồng nàn hoa sữa, xao xác lá vàng, mùa đông rét mướt ngọt ngào, mong manh cúc họa mi, thủy chung màu thạch thảo. Mỗi mùa đều đầy ắp kỉ niệm về nàng, người con gái đã bên anh từ ngày còn nặng lòng với màu phượng thắm. Bao năm qua, sự dịu dàng của nàng với anh luôn là duy nhất, khiến anh chẳng thể nào phải lòng một ai khác. Giống như Hà Nội, nàng luôn là điều đặc biệt nhất. [Anh có thích Sài Gòn không | Vũ Hoài An] Đọc thêm truyện của tác giả tại Awread: https://awread.vn",Vũ Hoài An,Juvenile Fiction,4,NOT_MATURE,,9
eBVwAAAAMAAJ,Biệt động Sài Gòn,Account of Communist guerilla unit in Saigon during Vietnam War.,Đức Hùng Nguyễn,Ho Chi Minh City (Vietnam),,NOT_MATURE,1998,280
AMBwAAAAMAAJ,Sài Gòn không đắt,,,Business enterprises,,NOT_MATURE,1995,266
CHlFDwAAQBAJ,Chuyên đề Giới hạn- Giải tích 11,"Nếu bạn gặp khó khăn trong quá trình thanh toán, hoặc muốn mua sách in trọn bộ toán tham khảo 11 thì bạn có thể đặt mua tại: https://goo.gl/FajWu1. Điện thoại bán hàng: 0918.972.605 Thông qua hàng loạt những chủ để mà mỗi chương chúng tôi đã phân chia. Mỗi chủ đề là một dạng toán liên quan và phương pháp giải cụ thể. Cũng có thể một số học sinh hoặc giáo viên cũng còn học theo chương trình nâng cao. Nên chúng tôi đã mố trí một lượng bài tập vừa phải của dạng toán này. Ngược lại đa phần chúng tôi viết ở cấp độ cơ sở, dễ học và thực dụng cho việc học tập của các em. Về chương học giới hạn, có lẽ tất cả chúng ta bắt đầu chuyển qua thuật ngữ của bộ môn giải tích. Do đó, chúng tôi đơn giản hóa những khái niệm, định lý và định nghĩa rườm ra. Thay vào đó chúng tôi đã đưa ra những phương pháp và những bài toán trực tiếp cho tất cả các em thực hiện. Cũng trong chương này, cáo một số loại toán mang tính chất chứng minh, tác giả cũng đã chứng minh các bài toán này. Đặc biệt là phần chứng minh có nghiệm và sự liên tục của hàm số.",Nguyễn Quốc Tuấn,Education,,NOT_MATURE,,139
oTaKEAAAQBAJ,Số Thập Phân Hữu Hạn- Vô Hạn Tuần Hoàn Và Số Vô Hạn Không Tuần Hoàn - Chuyên Đề Bồi Dưỡng Học Sinh Giỏi- Toán 6- Cập Nhật Mới,"Số thập phân hữu hạn, số thập phân vô hạn tuần hoàn và số thập phân vô hạn không tuần hoàn là những dạng số tiếp theo mà tất cả chúng ta gặp phải. Cách phận biệt, nhận biết, tính toán trên những dạng số này cũng chứa nhiều kỹ năng tính toán, nhận dạng phức tạp. Do sự phong phú cũng như đa dạng của nó mà chứa nhiều loại toán khá phức tạp. Chính vì vậy trong tài liệu này, chúng tôi đã chia thành nhiều dạng toán. Mỗi dạng đều có phương pháp, Bài tập mẫu, bài tập luyện tập. Tất nhiên, tất cả đều được giải chi tiết một cách dễ hiểu. Để từ đó bạn đọc có thể tự mình lĩnh hội những kiến thức về những dạng số này. Để luyện tập và tự học tốt hơn, bạn đọc nên tìm kiếm trên CH Play này các chuyên đề khác của cùng tác giả để học tập tốt hơn. Trường hợp cần tư vấn trực tiếp hoặc cần sách in. Bạn đọc liên hệ Zalo: 0918972605 . Trân trọng!",Nguyễn Quốc Tuấn,Education,,NOT_MATURE,9/19/2022,72
YSfnEAAAQBAJ,Số Thực-Số Thập Phân Vô Hạn Tuần Hoàn- Trị Tuyệt Đối – Căn Bậc Hai Và Các Phép Toán Trên Tập Số Thực- Kết Nối Tri Thức với cuộc sống 7,Phương Pháp Giải Toán Từ Cơ Bản Đến Nâng Cao,Nguyễn Quốc Tuấn,Education,,NOT_MATURE,12/1/2023,157
vPNXEAAAQBAJ,Cuộc Sống Không Giới Hạn,"CÂU CHUYỆN DIỆU KỲ CỦA CHÀNG TRAI ĐẶC BIỆT NHẤT HÀNH TINH Nick sinh ra mắc hội chứng Tetra-amelia bẩm sinh, một rối loạn gen hiếm gặp gây ra sự thiếu hụt chân, tay. Điều đó đồng nghĩa với việc anh có rất ít hy vọng để sống một cuộc đời bình thường. Người mẹ và người cha thân yêu của anh lần đầu nhìn thấy con trai đã sốc kinh khủng. Sự ra đời của Nick đã làm chao đảo cả cuộc sống của một gia đình trẻ. Họ khó có thể chấp nhận được sự thật đau lòng về đứa con bé bỏng; không chỉ vô cùng đau khổ, họ còn hết sức lo lắng cho tương lai của con trai. Lớn lên, bắt đầu ý thức về thân phận của mình cũng là lúc Nick chỉ muốn biến mất khỏi cuộc sống. Như anh từng tâm sự: “Hoàn cảnh nghiệt ngã tưởng đã có lúc nhấn chìm tôi. Hơn ai hết, tôi từng muốn tự tử, và đã từng rất nhiều lần định bỏ cuộc. Nhưng cuối cùng, tôi đã can đảm đứng dậy sau hàng ngàn lần ngã…” Điều gì đã khiến Nick đứng dậy và đi qua tất cả? Đó thật sự là một điều kỳ diệu lớn lao – Khát vọng sống mãnh liệt và ý chí quật cường chiến thắng số phận. “Thường thì chúng ta cứ tự nhủ rằng mình không đủ thông minh hoặc không đủ hấp dẫn hoặc không đủ tài năng để theo đuổi những ước mơ. Chúng ta tin những gì người khác nói về chúng ta,hoặc tự đặt ra những giới hạn cho bản thân mình. Tồi tệ hơn, khi bạn tự coi mình là một người vô giá trị có nghĩa là bạn đang đặt ra giới hạn cho những điều kỳ diệu mà Chúa có thể trao gửi cho bạn!” - Nick Vujicic “Từ sâu thẳm trái tim mình, tôi tin rằng cuộc đời không có bất cứ giới hạn nào hết. Cho dù những thách thức mà bạn đang phải đối mặt là gì đi nữa, cho dù những thách thức ấy có khốc liệt, nghiệt ngã đến mức nào chăng nữa, tôi cũng mong bạn hãy tin tưởng và cảm thấy như vậy về cuộc sống của chính mình…” - Nick Vujicic Nick đã và đang sống để chứng minh chân lý lớn lao: Không có giới hạn nào lớn hơn sự tự giới hạn chính mình. Chỉ cần nhắc tới cái tên Nick Vujicic, hàng triệu người trên toàn cầu đã có thể bật khóc vì xúc động và cảm phục. Nick đã trở thành một ân phúc thật sự cho những ai được tiếp xúc với anh, hoặc từng biết đến anh qua sách, báo, băng đĩa, internet. Không có tay, Nick Vujicic vẫn chạm tới trái tim của hàng triệu người mỗi khi hiện diện. Không có chân, Nick vẫn đi tới khắp mọi nơi trên toàn thế giới. Hiện tại, Nick là Chủ tịch và là CEO của tổ chức quốc tế Life Without Limbs, là giám đốc công ty Attitude Is Altitude, đồng thời là một diễn giả có sức truyền cảm lớn nhất và đặc biệt nhất hành tinh. “Là đứa con của Chúa, bạn chắc chắn đẹp đẽ và quý giá hơn tất cả những viên kim cương trên thế gian này. Bạn và tôi cực kỳ thích hợp để trở thành những con người mà đấng sáng tạo ra chúng ta muốn chúng ta trở thành! Dẫu vậy, chúng ta nên luôn luôn đặt ra cho mình mục tiêu trở thành những con người tốt hơn, toàn thiện hơn, đẩy lùi và loại bỏ những giới hạn bằng cách mơ những giấc mơ lớn lao. Trong hành trình đó, chúng ta luôn cần có những điều chỉnh (bởi vì cuộc đời này không phải lúc nào cũng toàn là màu hồng), nhưng cuộc đời này luôn đáng sống. Tôi đến đây để nói với bạn rằng cho dù bạn đang ở trong hoàn cảnh nào, miễn là bạn còn thở, thì bạn vẫn có thể đóng góp cho cuộc đời này…” “Tôi không thể đặt bàn tay lên vai bạn để động viên, nhưng tôi có thể nói lời nói chân thành nhất từ tận đáy lòng mình. Dù cuộc đời của bạn có đáng thất vọng đến mức nào, thì niềm hy vọng vẫn luôn ở phía trước. Trong khốn cùng, vẫn có ngày mai tươi sáng đang chờ bạn…” – Nick Vujicic Quyển sách không chỉ đơn giản kể lại câu chuyện của cậu bé Nick không tay, không chân vượt qua khó khăn trong cuộc sống như thế nào, để có được cuộc sống tràn ngập tiếng cười ngày hôm nay, Nick đã có những ngày tháng đầy nước mắt như thế nào. Vượt lên trên hết là nghị lực phi thường, sự mạnh mẽ không biên giới, ý chí vượt thoát khỏi hoàn cảnh nghiệt ngã của số phận. Chuyện cổ tích hiện hữu trong đời thực Nick hiện tại đang vô cùng hạnh phúc bên người vợ tên là Kanae Miyahara, một cô gái xinh đẹp,hoàn toàn bình thường. Đám cưới của họ diễn ra vào ngày 10 tháng 2 năm 2012 ở California, Mỹ. Hàng trăm tờ báo trên thế giới đã đưa tin về đám cưới của Nick. Người ta gọi đám cưới của Nick là đám cưới của thế kỷ, là sự kiện tuyệt vời nhất, thông điệp hy vọng có sức thuyết phục nhất của năm 2012. Và hơn thế, Nick đang hồi hộp chờ đón đứa con đầu lòng. Đó là đứa bé được sinh ra từ lòng can trường của người bố và tình yêu tuyệt vời của người mẹ. Nhưng đó không phải là điều kỳ diệu duy nhất của cuộc sống và của Nick, chính chúng ta cũng hoàn toàn có thể biến cuộc sống của chính chúng ta trở thành kỳ diệu khi biết thoát ra những điều giới hạn, biết đối mặt với thử thách, và hơn hết đừng bao giờ hoài nghi về khả năng của bản thân mình, như Nick mong muốn thông qua cuốn tự truyện “Cuộc Sống Không Giới Hạn”.",Nick Vujicic,Self-Help,,NOT_MATURE,,407
